grid_id,price_2014,price_2020
E1227N4857,253.0,450.0
E1228N4857,273.0,395.0
E1231N4857,402.0,741.0
E1232N4857,365.0,600.0
E1233N4857,313.0,555.0
E1234N4857,279.0,477.0
E1235N4857,275.0,420.0
E1236N4857,280.0,453.0
E1237N4857,262.0,457.0
E1238N4857,257.0,394.0
E1239N4857,201.0,298.0
E1240N4857,243.0,458.0
E1242N4857,206.0,344.0
E1243N4857,229.0,399.0
E1244N4857,204.0,362.0
E1245N4857,209.0,354.0
E1248N4857,242.0,460.0
E1279N4857,282.0,471.0
E1280N4857,267.0,421.0
E1281N4857,278.0,388.0
E1283N4857,282.0,521.0
E1135N4856,196.0,322.0
E1136N4856,201.0,331.0
E1137N4856,227.0,361.0
E1138N4856,205.0,332.0
E1139N4856,211.0,335.0
E1140N4856,118.0,181.0
E1142N4856,120.0,211.0
E1143N4856,129.0,216.0
E1144N4856,139.0,238.0
E1145N4856,133.0,233.0
E1146N4856,127.0,208.0
E1147N4856,152.0,246.0
E1150N4856,154.0,251.0
E1151N4856,151.0,239.0
E1152N4856,238.0,386.0
E1155N4856,157.0,286.0
E1160N4856,148.0,277.0
E1161N4856,140.0,269.0
E1163N4856,153.0,281.0
E1164N4856,155.0,280.0
E1165N4856,159.0,263.0
E1166N4856,158.0,263.0
E1167N4856,160.0,284.0
E1168N4856,170.0,293.0
E1169N4856,168.0,272.0
E1170N4856,154.0,273.0
E1171N4856,155.0,281.0
E1172N4856,149.0,274.0
E1180N4856,340.0,577.0
E1181N4856,333.0,589.0
E1183N4856,248.0,382.0
E1184N4856,151.0,249.0
E1185N4856,250.0,403.0
E1186N4856,331.0,512.0
E1187N4856,286.0,446.0
E1188N4856,350.0,588.0
E1189N4856,353.0,629.0
E1190N4856,356.0,544.0
E1199N4856,1629.0,3218.0
E1200N4856,1022.0,1651.0
E1201N4856,675.0,1107.0
E1202N4856,851.0,1428.0
E1203N4856,576.0,924.0
E1207N4856,827.0,1478.0
E1208N4856,640.0,1006.0
E1209N4856,285.0,448.0
E1210N4856,324.0,511.0
E1211N4856,389.0,606.0
E1213N4856,261.0,427.0
E1214N4856,223.0,333.0
E1215N4856,405.0,636.0
E1216N4856,415.0,683.0
E1217N4856,386.0,616.0
E1218N4856,499.0,675.0
E1219N4856,388.0,652.0
E1220N4856,395.0,667.0
E1222N4856,402.0,706.0
E1223N4856,308.0,557.0
E1224N4856,318.0,559.0
E1225N4856,203.0,383.0
E1226N4856,232.0,412.0
E1227N4856,210.0,355.0
E1228N4856,214.0,393.0
E1229N4856,211.0,412.0
E1230N4856,284.0,496.0
E1231N4856,294.0,495.0
E1232N4856,225.0,406.0
E1233N4856,255.0,447.0
E1234N4856,216.0,377.0
E1235N4856,217.0,404.0
E1243N4856,221.0,389.0
E1246N4856,378.0,568.0
E1247N4856,485.0,693.0
E1248N4856,373.0,545.0
E1279N4856,340.0,593.0
E1280N4856,286.0,415.0
E1281N4856,332.0,525.0
E1282N4856,274.0,461.0
E1283N4856,279.0,460.0
E1284N4856,466.0,722.0
E1134N4855,291.0,413.0
E1135N4855,230.0,336.0
E1136N4855,227.0,376.0
E1137N4855,224.0,363.0
E1138N4855,206.0,329.0
E1139N4855,198.0,308.0
E1140N4855,186.0,274.0
E1141N4855,109.0,175.0
E1142N4855,120.0,209.0
E1144N4855,175.0,304.0
E1145N4855,159.0,250.0
E1146N4855,147.0,280.0
E1147N4855,151.0,276.0
E1148N4855,249.0,287.0
E1151N4855,218.0,349.0
E1154N4855,124.0,225.0
E1155N4855,143.0,229.0
E1158N4855,159.0,273.0
E1159N4855,145.0,245.0
E1160N4855,139.0,242.0
E1163N4855,156.0,285.0
E1164N4855,154.0,264.0
E1165N4855,172.0,276.0
E1166N4855,171.0,269.0
E1167N4855,169.0,277.0
E1168N4855,166.0,291.0
E1169N4855,158.0,281.0
E1170N4855,168.0,306.0
E1171N4855,157.0,296.0
E1172N4855,171.0,325.0
E1180N4855,381.0,688.0
E1181N4855,427.0,781.0
E1183N4855,237.0,407.0
E1184N4855,311.0,501.0
E1185N4855,344.0,536.0
E1186N4855,429.0,686.0
E1187N4855,381.0,654.0
E1188N4855,377.0,705.0
E1196N4855,840.0,1515.0
E1197N4855,921.0,1801.0
E1198N4855,1146.0,1742.0
E1199N4855,961.0,1576.0
E1200N4855,771.0,1113.0
E1201N4855,1080.0,1811.0
E1202N4855,745.0,1259.0
E1203N4855,798.0,1337.0
E1206N4855,1338.0,1763.0
E1207N4855,1209.0,1501.0
E1208N4855,737.0,1144.0
E1209N4855,296.0,489.0
E1210N4855,308.0,501.0
E1211N4855,266.0,488.0
E1212N4855,345.0,562.0
E1213N4855,272.0,484.0
E1214N4855,254.0,398.0
E1215N4855,259.0,427.0
E1216N4855,235.0,402.0
E1217N4855,247.0,423.0
E1218N4855,317.0,526.0
E1219N4855,314.0,539.0
E1220N4855,340.0,566.0
E1221N4855,410.0,669.0
E1222N4855,673.0,1083.0
E1223N4855,334.0,572.0
E1224N4855,292.0,496.0
E1225N4855,215.0,361.0
E1226N4855,225.0,406.0
E1227N4855,236.0,395.0
E1228N4855,212.0,384.0
E1229N4855,224.0,388.0
E1230N4855,231.0,413.0
E1231N4855,283.0,497.0
E1232N4855,226.0,410.0
E1233N4855,187.0,334.0
E1236N4855,213.0,347.0
E1237N4855,274.0,524.0
E1238N4855,298.0,525.0
E1239N4855,296.0,529.0
E1242N4855,341.0,633.0
E1243N4855,343.0,642.0
E1244N4855,597.0,982.0
E1246N4855,329.0,496.0
E1247N4855,412.0,614.0
E1248N4855,313.0,457.0
E1249N4855,135.0,236.0
E1280N4855,358.0,607.0
E1281N4855,331.0,529.0
E1282N4855,315.0,529.0
E1283N4855,230.0,392.0
E1284N4855,253.0,423.0
E1133N4854,244.0,359.0
E1134N4854,272.0,412.0
E1135N4854,279.0,409.0
E1136N4854,220.0,334.0
E1137N4854,215.0,368.0
E1138N4854,193.0,302.0
E1139N4854,197.0,304.0
E1140N4854,177.0,276.0
E1141N4854,188.0,298.0
E1142N4854,109.0,174.0
E1143N4854,120.0,212.0
E1144N4854,233.0,342.0
E1146N4854,175.0,298.0
E1147N4854,155.0,280.0
E1148N4854,215.0,342.0
E1152N4854,146.0,269.0
E1153N4854,149.0,241.0
E1154N4854,146.0,232.0
E1155N4854,141.0,225.0
E1157N4854,141.0,258.0
E1158N4854,109.0,176.0
E1159N4854,149.0,252.0
E1160N4854,189.0,298.0
E1167N4854,176.0,322.0
E1168N4854,211.0,355.0
E1169N4854,197.0,337.0
E1171N4854,147.0,278.0
E1172N4854,295.0,490.0
E1174N4854,246.0,416.0
E1183N4854,251.0,444.0
E1184N4854,283.0,487.0
E1185N4854,387.0,637.0
E1186N4854,304.0,505.0
E1187N4854,298.0,503.0
E1196N4854,904.0,1341.0
E1197N4854,833.0,1355.0
E1198N4854,681.0,1151.0
E1199N4854,781.0,1286.0
E1200N4854,724.0,1149.0
E1201N4854,784.0,1204.0
E1202N4854,756.0,885.0
E1203N4854,855.0,1389.0
E1204N4854,472.0,765.0
E1205N4854,646.0,1195.0
E1206N4854,848.0,1530.0
E1207N4854,723.0,1121.0
E1208N4854,712.0,1129.0
E1209N4854,263.0,450.0
E1210N4854,254.0,419.0
E1211N4854,256.0,439.0
E1212N4854,223.0,382.0
E1213N4854,232.0,390.0
E1214N4854,251.0,398.0
E1215N4854,233.0,388.0
E1216N4854,263.0,439.0
E1217N4854,299.0,509.0
E1218N4854,256.0,428.0
E1219N4854,228.0,350.0
E1220N4854,325.0,535.0
E1221N4854,236.0,368.0
E1223N4854,286.0,483.0
E1224N4854,255.0,418.0
E1225N4854,207.0,399.0
E1226N4854,176.0,303.0
E1227N4854,214.0,397.0
E1228N4854,254.0,462.0
E1229N4854,253.0,450.0
E1230N4854,229.0,399.0
E1231N4854,242.0,407.0
E1232N4854,216.0,326.0
E1233N4854,305.0,500.0
E1234N4854,274.0,515.0
E1235N4854,250.0,447.0
E1236N4854,258.0,433.0
E1237N4854,313.0,554.0
E1238N4854,425.0,764.0
E1239N4854,341.0,595.0
E1240N4854,325.0,550.0
E1241N4854,365.0,641.0
E1242N4854,366.0,620.0
E1243N4854,352.0,593.0
E1244N4854,421.0,701.0
E1245N4854,365.0,606.0
E1249N4854,100.0,167.0
E1250N4854,110.0,183.0
E1251N4854,135.0,224.0
E1279N4854,397.0,661.0
E1280N4854,564.0,883.0
E1281N4854,338.0,553.0
E1282N4854,315.0,508.0
E1283N4854,203.0,401.0
E1284N4854,252.0,413.0
E1285N4854,332.0,499.0
E1131N4853,218.0,346.0
E1132N4853,260.0,381.0
E1133N4853,219.0,320.0
E1134N4853,212.0,318.0
E1135N4853,223.0,342.0
E1136N4853,244.0,359.0
E1137N4853,301.0,446.0
E1138N4853,201.0,313.0
E1139N4853,152.0,253.0
E1141N4853,266.0,408.0
E1142N4853,111.0,171.0
E1143N4853,121.0,206.0
E1144N4853,243.0,395.0
E1145N4853,231.0,351.0
E1146N4853,234.0,365.0
E1147N4853,167.0,284.0
E1148N4853,195.0,306.0
E1149N4853,130.0,172.0
E1151N4853,192.0,302.0
E1152N4853,202.0,318.0
E1153N4853,303.0,448.0
E1154N4853,331.0,565.0
E1155N4853,151.0,234.0
E1157N4853,197.0,377.0
E1158N4853,143.0,225.0
E1159N4853,177.0,287.0
E1160N4853,176.0,273.0
E1161N4853,173.0,290.0
E1163N4853,295.0,439.0
E1164N4853,189.0,288.0
E1166N4853,182.0,341.0
E1167N4853,166.0,305.0
E1168N4853,204.0,342.0
E1169N4853,183.0,314.0
E1170N4853,179.0,304.0
E1171N4853,143.0,275.0
E1172N4853,296.0,485.0
E1174N4853,236.0,412.0
E1175N4853,222.0,426.0
E1176N4853,220.0,398.0
E1177N4853,222.0,379.0
E1179N4853,709.0,1034.0
E1181N4853,224.0,383.0
E1182N4853,229.0,381.0
E1183N4853,253.0,416.0
E1184N4853,241.0,406.0
E1185N4853,381.0,648.0
E1186N4853,339.0,590.0
E1187N4853,320.0,562.0
E1188N4853,879.0,1375.0
E1191N4853,2021.0,3941.0
E1192N4853,749.0,1019.0
E1193N4853,1104.0,1731.0
E1194N4853,1148.0,1759.0
E1196N4853,804.0,1253.0
E1197N4853,877.0,1366.0
E1198N4853,609.0,985.0
E1199N4853,752.0,1250.0
E1200N4853,791.0,1277.0
E1201N4853,799.0,1281.0
E1202N4853,839.0,1273.0
E1203N4853,719.0,1135.0
E1204N4853,644.0,997.0
E1205N4853,602.0,976.0
E1206N4853,683.0,1065.0
E1207N4853,659.0,1086.0
E1208N4853,582.0,935.0
E1209N4853,251.0,419.0
E1210N4853,238.0,400.0
E1211N4853,227.0,377.0
E1212N4853,224.0,373.0
E1213N4853,228.0,386.0
E1214N4853,301.0,505.0
E1215N4853,361.0,600.0
E1216N4853,382.0,629.0
E1217N4853,332.0,585.0
E1218N4853,292.0,503.0
E1219N4853,272.0,449.0
E1220N4853,252.0,425.0
E1221N4853,279.0,447.0
E1222N4853,483.0,770.0
E1223N4853,305.0,386.0
E1224N4853,291.0,471.0
E1225N4853,255.0,433.0
E1226N4853,161.0,276.0
E1227N4853,242.0,411.0
E1228N4853,238.0,425.0
E1229N4853,217.0,372.0
E1230N4853,180.0,312.0
E1231N4853,199.0,339.0
E1232N4853,208.0,337.0
E1233N4853,248.0,442.0
E1234N4853,243.0,438.0
E1235N4853,239.0,412.0
E1236N4853,258.0,451.0
E1237N4853,256.0,456.0
E1238N4853,426.0,775.0
E1239N4853,483.0,810.0
E1240N4853,446.0,746.0
E1241N4853,420.0,718.0
E1242N4853,368.0,606.0
E1243N4853,357.0,606.0
E1244N4853,365.0,650.0
E1245N4853,361.0,611.0
E1246N4853,391.0,694.0
E1250N4853,148.0,242.0
E1251N4853,116.0,205.0
E1252N4853,105.0,176.0
E1281N4853,429.0,703.0
E1282N4853,317.0,519.0
E1283N4853,286.0,464.0
E1284N4853,327.0,530.0
E1285N4853,283.0,468.0
E1286N4853,268.0,489.0
E1131N4852,240.0,367.0
E1132N4852,190.0,290.0
E1133N4852,197.0,302.0
E1134N4852,204.0,311.0
E1135N4852,216.0,304.0
E1136N4852,262.0,396.0
E1137N4852,370.0,493.0
E1138N4852,248.0,400.0
E1140N4852,140.0,203.0
E1141N4852,258.0,424.0
E1142N4852,146.0,208.0
E1143N4852,121.0,208.0
E1145N4852,159.0,300.0
E1147N4852,144.0,236.0
E1148N4852,151.0,232.0
E1149N4852,170.0,253.0
E1151N4852,343.0,494.0
E1152N4852,245.0,381.0
E1153N4852,250.0,386.0
E1155N4852,125.0,199.0
E1156N4852,156.0,252.0
E1157N4852,201.0,329.0
E1158N4852,179.0,311.0
E1159N4852,167.0,286.0
E1160N4852,157.0,244.0
E1161N4852,150.0,244.0
E1163N4852,329.0,480.0
E1164N4852,210.0,318.0
E1165N4852,188.0,288.0
E1166N4852,188.0,294.0
E1167N4852,170.0,320.0
E1168N4852,169.0,283.0
E1169N4852,177.0,304.0
E1170N4852,178.0,300.0
E1171N4852,145.0,279.0
E1172N4852,292.0,483.0
E1174N4852,238.0,413.0
E1176N4852,259.0,446.0
E1177N4852,238.0,411.0
E1179N4852,659.0,898.0
E1181N4852,240.0,416.0
E1182N4852,249.0,442.0
E1183N4852,270.0,433.0
E1184N4852,240.0,406.0
E1185N4852,355.0,583.0
E1186N4852,299.0,474.0
E1187N4852,314.0,499.0
E1188N4852,492.0,810.0
E1189N4852,1632.0,2444.0
E1190N4852,1964.0,3177.0
E1191N4852,1582.0,2424.0
E1192N4852,619.0,864.0
E1193N4852,1100.0,1579.0
E1194N4852,838.0,1340.0
E1195N4852,544.0,886.0
E1196N4852,604.0,967.0
E1197N4852,692.0,1068.0
E1198N4852,771.0,1295.0
E1199N4852,765.0,1241.0
E1200N4852,1156.0,1932.0
E1201N4852,963.0,1659.0
E1202N4852,815.0,1237.0
E1203N4852,863.0,1350.0
E1204N4852,690.0,1113.0
E1205N4852,568.0,910.0
E1206N4852,420.0,662.0
E1207N4852,341.0,529.0
E1208N4852,309.0,513.0
E1209N4852,267.0,418.0
E1210N4852,250.0,394.0
E1211N4852,253.0,431.0
E1212N4852,284.0,468.0
E1213N4852,273.0,463.0
E1214N4852,300.0,521.0
E1216N4852,438.0,705.0
E1217N4852,318.0,544.0
E1218N4852,257.0,422.0
E1219N4852,223.0,366.0
E1220N4852,228.0,372.0
E1221N4852,239.0,391.0
E1222N4852,306.0,437.0
E1224N4852,335.0,591.0
E1225N4852,368.0,597.0
E1226N4852,219.0,365.0
E1228N4852,200.0,391.0
E1229N4852,226.0,382.0
E1230N4852,242.0,390.0
E1231N4852,231.0,395.0
E1232N4852,259.0,431.0
E1233N4852,222.0,375.0
E1234N4852,244.0,411.0
E1235N4852,270.0,486.0
E1236N4852,323.0,481.0
E1237N4852,271.0,442.0
E1238N4852,297.0,523.0
E1239N4852,429.0,740.0
E1240N4852,377.0,621.0
E1241N4852,397.0,660.0
E1242N4852,366.0,644.0
E1243N4852,361.0,630.0
E1244N4852,356.0,634.0
E1245N4852,420.0,723.0
E1246N4852,323.0,558.0
E1247N4852,315.0,534.0
E1248N4852,316.0,599.0
E1251N4852,150.0,176.0
E1252N4852,116.0,185.0
E1282N4852,420.0,677.0
E1283N4852,553.0,941.0
E1284N4852,257.0,434.0
E1285N4852,300.0,476.0
E1286N4852,255.0,419.0
E1287N4852,260.0,444.0
E1288N4852,213.0,382.0
E1130N4851,278.0,420.0
E1131N4851,302.0,438.0
E1133N4851,188.0,289.0
E1134N4851,197.0,280.0
E1135N4851,235.0,328.0
E1136N4851,309.0,428.0
E1137N4851,220.0,327.0
E1138N4851,218.0,342.0
E1139N4851,265.0,407.0
E1140N4851,294.0,455.0
E1141N4851,257.0,401.0
E1142N4851,171.0,243.0
E1145N4851,167.0,258.0
E1146N4851,215.0,335.0
E1147N4851,269.0,409.0
E1148N4851,270.0,402.0
E1149N4851,249.0,357.0
E1152N4851,252.0,397.0
E1153N4851,205.0,337.0
E1154N4851,202.0,350.0
E1155N4851,251.0,399.0
E1156N4851,158.0,252.0
E1157N4851,328.0,501.0
E1159N4851,182.0,311.0
E1160N4851,239.0,363.0
E1161N4851,388.0,647.0
E1164N4851,314.0,489.0
E1165N4851,212.0,285.0
E1166N4851,181.0,293.0
E1167N4851,171.0,330.0
E1168N4851,171.0,281.0
E1169N4851,177.0,301.0
E1170N4851,179.0,305.0
E1171N4851,144.0,284.0
E1174N4851,227.0,402.0
E1175N4851,228.0,425.0
E1176N4851,228.0,426.0
E1181N4851,247.0,409.0
E1182N4851,267.0,445.0
E1183N4851,301.0,503.0
E1184N4851,254.0,419.0
E1185N4851,273.0,481.0
E1186N4851,281.0,397.0
E1187N4851,258.0,430.0
E1188N4851,495.0,782.0
E1191N4851,868.0,1464.0
E1192N4851,689.0,1069.0
E1193N4851,622.0,1045.0
E1194N4851,626.0,1008.0
E1195N4851,706.0,1216.0
E1196N4851,786.0,1279.0
E1197N4851,850.0,1462.0
E1198N4851,1492.0,2377.0
E1199N4851,1452.0,2365.0
E1200N4851,1188.0,1919.0
E1201N4851,591.0,931.0
E1202N4851,721.0,1111.0
E1203N4851,510.0,805.0
E1204N4851,370.0,558.0
E1205N4851,402.0,608.0
E1206N4851,348.0,568.0
E1207N4851,305.0,505.0
E1208N4851,332.0,534.0
E1209N4851,263.0,416.0
E1210N4851,264.0,409.0
E1211N4851,251.0,413.0
E1212N4851,241.0,410.0
E1213N4851,305.0,511.0
E1214N4851,362.0,571.0
E1215N4851,325.0,547.0
E1216N4851,333.0,535.0
E1217N4851,261.0,412.0
E1218N4851,259.0,420.0
E1219N4851,272.0,455.0
E1220N4851,266.0,431.0
E1221N4851,290.0,374.0
E1222N4851,337.0,449.0
E1223N4851,352.0,525.0
E1224N4851,446.0,718.0
E1225N4851,436.0,736.0
E1226N4851,367.0,544.0
E1228N4851,215.0,381.0
E1229N4851,194.0,331.0
E1230N4851,205.0,355.0
E1231N4851,187.0,338.0
E1232N4851,230.0,381.0
E1233N4851,266.0,440.0
E1234N4851,318.0,515.0
E1235N4851,350.0,578.0
E1236N4851,323.0,567.0
E1237N4851,354.0,622.0
E1238N4851,330.0,564.0
E1240N4851,294.0,494.0
E1241N4851,365.0,630.0
E1242N4851,313.0,541.0
E1243N4851,367.0,634.0
E1245N4851,445.0,783.0
E1246N4851,389.0,686.0
E1247N4851,324.0,578.0
E1283N4851,526.0,843.0
E1284N4851,378.0,602.0
E1285N4851,303.0,488.0
E1286N4851,270.0,430.0
E1287N4851,320.0,441.0
E1129N4850,314.0,466.0
E1130N4850,267.0,396.0
E1131N4850,326.0,456.0
E1132N4850,321.0,457.0
E1133N4850,333.0,473.0
E1134N4850,208.0,309.0
E1135N4850,264.0,354.0
E1136N4850,241.0,351.0
E1137N4850,216.0,327.0
E1138N4850,237.0,352.0
E1139N4850,204.0,317.0
E1140N4850,281.0,440.0
E1141N4850,251.0,393.0
E1142N4850,197.0,322.0
E1145N4850,229.0,365.0
E1146N4850,265.0,406.0
E1147N4850,215.0,355.0
E1148N4850,205.0,334.0
E1149N4850,228.0,363.0
E1150N4850,224.0,367.0
E1151N4850,276.0,403.0
E1152N4850,189.0,324.0
E1153N4850,179.0,304.0
E1154N4850,180.0,330.0
E1155N4850,255.0,471.0
E1156N4850,175.0,275.0
E1157N4850,304.0,530.0
E1159N4850,284.0,453.0
E1165N4850,324.0,489.0
E1166N4850,305.0,526.0
E1167N4850,100.0,163.0
E1168N4850,100.0,165.0
E1169N4850,111.0,178.0
E1170N4850,111.0,178.0
E1174N4850,236.0,405.0
E1181N4850,250.0,427.0
E1182N4850,245.0,407.0
E1183N4850,278.0,473.0
E1184N4850,279.0,471.0
E1185N4850,301.0,484.0
E1186N4850,254.0,405.0
E1187N4850,266.0,447.0
E1188N4850,389.0,620.0
E1189N4850,715.0,1170.0
E1190N4850,586.0,908.0
E1191N4850,591.0,932.0
E1192N4850,562.0,851.0
E1193N4850,927.0,1681.0
E1194N4850,837.0,1341.0
E1195N4850,735.0,1190.0
E1196N4850,1626.0,2513.0
E1200N4850,1076.0,1850.0
E1201N4850,721.0,1235.0
E1202N4850,702.0,1171.0
E1203N4850,375.0,557.0
E1204N4850,398.0,625.0
E1205N4850,417.0,639.0
E1206N4850,210.0,261.0
E1207N4850,372.0,599.0
E1208N4850,399.0,642.0
E1209N4850,261.0,450.0
E1210N4850,248.0,379.0
E1211N4850,248.0,440.0
E1212N4850,264.0,413.0
E1213N4850,226.0,379.0
E1214N4850,245.0,411.0
E1215N4850,272.0,458.0
E1216N4850,265.0,431.0
E1217N4850,281.0,449.0
E1218N4850,238.0,390.0
E1219N4850,245.0,427.0
E1220N4850,246.0,431.0
E1221N4850,269.0,420.0
E1222N4850,339.0,552.0
E1223N4850,409.0,659.0
E1225N4850,392.0,762.0
E1226N4850,301.0,547.0
E1228N4850,261.0,447.0
E1229N4850,210.0,379.0
E1230N4850,208.0,360.0
E1231N4850,219.0,380.0
E1232N4850,253.0,398.0
E1233N4850,301.0,502.0
E1234N4850,325.0,533.0
E1235N4850,233.0,384.0
E1236N4850,322.0,556.0
E1237N4850,231.0,398.0
E1240N4850,315.0,533.0
E1241N4850,401.0,701.0
E1242N4850,348.0,598.0
E1243N4850,307.0,518.0
E1244N4850,472.0,846.0
E1245N4850,351.0,615.0
E1246N4850,342.0,604.0
E1247N4850,252.0,426.0
E1248N4850,229.0,399.0
E1249N4850,156.0,273.0
E1250N4850,129.0,224.0
E1284N4850,486.0,799.0
E1285N4850,289.0,445.0
E1286N4850,307.0,503.0
E1287N4850,340.0,494.0
E1288N4850,206.0,389.0
E1289N4850,212.0,378.0
E1291N4850,221.0,325.0
E1130N4849,312.0,440.0
E1131N4849,268.0,396.0
E1132N4849,307.0,439.0
E1133N4849,245.0,367.0
E1134N4849,354.0,498.0
E1135N4849,342.0,464.0
E1136N4849,207.0,314.0
E1137N4849,181.0,290.0
E1138N4849,191.0,291.0
E1139N4849,232.0,349.0
E1140N4849,251.0,371.0
E1141N4849,343.0,493.0
E1142N4849,271.0,412.0
E1143N4849,199.0,314.0
E1146N4849,201.0,340.0
E1147N4849,203.0,333.0
E1148N4849,209.0,332.0
E1149N4849,274.0,412.0
E1150N4849,208.0,333.0
E1151N4849,254.0,400.0
E1152N4849,238.0,367.0
E1153N4849,177.0,317.0
E1154N4849,178.0,320.0
E1161N4849,888.0,1298.0
E1169N4849,174.0,347.0
E1175N4849,199.0,353.0
E1176N4849,208.0,383.0
E1177N4849,172.0,307.0
E1180N4849,311.0,495.0
E1181N4849,232.0,388.0
E1182N4849,231.0,395.0
E1183N4849,227.0,387.0
E1184N4849,242.0,395.0
E1185N4849,272.0,459.0
E1186N4849,252.0,417.0
E1187N4849,261.0,437.0
E1188N4849,327.0,527.0
E1189N4849,579.0,902.0
E1190N4849,528.0,830.0
E1191N4849,499.0,772.0
E1192N4849,427.0,666.0
E1193N4849,667.0,1053.0
E1194N4849,987.0,1498.0
E1195N4849,1655.0,2649.0
E1203N4849,1008.0,1601.0
E1204N4849,391.0,615.0
E1205N4849,430.0,680.0
E1206N4849,485.0,756.0
E1207N4849,462.0,709.0
E1208N4849,428.0,693.0
E1209N4849,246.0,409.0
E1210N4849,246.0,408.0
E1211N4849,259.0,438.0
E1212N4849,256.0,419.0
E1213N4849,278.0,475.0
E1214N4849,280.0,474.0
E1215N4849,307.0,504.0
E1216N4849,269.0,462.0
E1217N4849,307.0,491.0
E1218N4849,254.0,425.0
E1219N4849,261.0,426.0
E1220N4849,235.0,374.0
E1221N4849,245.0,370.0
E1222N4849,232.0,336.0
E1223N4849,276.0,367.0
E1226N4849,318.0,557.0
E1227N4849,377.0,684.0
E1228N4849,242.0,396.0
E1229N4849,231.0,384.0
E1230N4849,223.0,352.0
E1231N4849,240.0,372.0
E1233N4849,197.0,361.0
E1234N4849,263.0,427.0
E1235N4849,293.0,441.0
E1236N4849,294.0,452.0
E1241N4849,387.0,666.0
E1242N4849,401.0,701.0
E1243N4849,333.0,585.0
E1244N4849,338.0,608.0
E1245N4849,335.0,607.0
E1246N4849,252.0,443.0
E1248N4849,219.0,388.0
E1249N4849,216.0,376.0
E1285N4849,476.0,795.0
E1286N4849,391.0,645.0
E1287N4849,228.0,390.0
E1288N4849,218.0,388.0
E1289N4849,236.0,394.0
E1290N4849,220.0,390.0
E1291N4849,223.0,384.0
E1292N4849,399.0,374.0
E1131N4848,345.0,469.0
E1132N4848,276.0,406.0
E1133N4848,241.0,370.0
E1134N4848,500.0,621.0
E1135N4848,298.0,430.0
E1136N4848,282.0,420.0
E1137N4848,211.0,324.0
E1138N4848,197.0,297.0
E1139N4848,235.0,351.0
E1140N4848,299.0,441.0
E1142N4848,233.0,365.0
E1143N4848,224.0,354.0
E1146N4848,168.0,292.0
E1147N4848,166.0,282.0
E1148N4848,199.0,322.0
E1149N4848,251.0,413.0
E1150N4848,228.0,351.0
E1151N4848,262.0,429.0
E1157N4848,225.0,421.0
E1158N4848,288.0,443.0
E1159N4848,292.0,440.0
E1160N4848,305.0,445.0
E1161N4848,284.0,422.0
E1162N4848,314.0,458.0
E1163N4848,320.0,482.0
E1168N4848,223.0,392.0
E1169N4848,227.0,365.0
E1170N4848,243.0,389.0
E1171N4848,167.0,296.0
E1172N4848,294.0,461.0
E1173N4848,161.0,299.0
E1174N4848,127.0,251.0
E1175N4848,273.0,475.0
E1176N4848,165.0,315.0
E1177N4848,161.0,313.0
E1181N4848,248.0,433.0
E1182N4848,233.0,398.0
E1183N4848,226.0,376.0
E1184N4848,328.0,533.0
E1185N4848,359.0,552.0
E1186N4848,216.0,369.0
E1187N4848,272.0,450.0
E1188N4848,314.0,519.0
E1189N4848,493.0,803.0
E1190N4848,276.0,462.0
E1191N4848,312.0,488.0
E1192N4848,470.0,777.0
E1193N4848,851.0,1264.0
E1195N4848,1060.0,1760.0
E1196N4848,938.0,1486.0
E1197N4848,777.0,1110.0
E1200N4848,1195.0,1911.0
E1201N4848,952.0,1552.0
E1202N4848,754.0,1229.0
E1203N4848,667.0,1021.0
E1204N4848,1193.0,2310.0
E1206N4848,573.0,964.0
E1207N4848,419.0,672.0
E1208N4848,410.0,676.0
E1209N4848,264.0,457.0
E1210N4848,241.0,406.0
E1211N4848,253.0,423.0
E1212N4848,266.0,443.0
E1213N4848,261.0,426.0
E1214N4848,255.0,417.0
E1215N4848,272.0,435.0
E1216N4848,262.0,423.0
E1217N4848,247.0,410.0
E1218N4848,257.0,415.0
E1219N4848,246.0,398.0
E1220N4848,250.0,398.0
E1221N4848,253.0,386.0
E1222N4848,278.0,387.0
E1223N4848,286.0,374.0
E1224N4848,389.0,513.0
E1226N4848,396.0,673.0
E1227N4848,271.0,448.0
E1229N4848,215.0,377.0
E1230N4848,299.0,480.0
E1231N4848,307.0,529.0
E1235N4848,262.0,407.0
E1242N4848,371.0,639.0
E1243N4848,324.0,594.0
E1244N4848,324.0,574.0
E1245N4848,230.0,396.0
E1246N4848,216.0,391.0
E1247N4848,232.0,389.0
E1248N4848,237.0,409.0
E1286N4848,413.0,624.0
E1287N4848,423.0,795.0
E1288N4848,298.0,521.0
E1290N4848,217.0,390.0
E1291N4848,249.0,409.0
E1292N4848,396.0,557.0
E1293N4848,277.0,431.0
E1133N4847,345.0,480.0
E1134N4847,339.0,494.0
E1135N4847,305.0,451.0
E1136N4847,312.0,465.0
E1137N4847,294.0,443.0
E1138N4847,273.0,410.0
E1139N4847,236.0,338.0
E1141N4847,306.0,418.0
E1142N4847,294.0,409.0
E1143N4847,346.0,497.0
E1144N4847,605.0,1041.0
E1148N4847,222.0,342.0
E1153N4847,255.0,383.0
E1154N4847,331.0,496.0
E1155N4847,293.0,445.0
E1156N4847,267.0,435.0
E1157N4847,204.0,381.0
